headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
New York Sixth Congressional District Primary Election Results,2022-08-23,nyt://interactive/26e4e7ab-e93a-586b-9495-a141070d6795,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
Oklahoma Runoff Election Results,2022-08-23,nyt://interactive/34a23b67-846d-52c0-b928-cb42c52f4cec,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives', 'Elections, Senate']",,0,Graphics
Oklahoma Second Congressional District Runoff Election Results,2022-08-23,nyt://interactive/8ce10251-d72b-5d96-b72f-c9c37e9f8837,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York 19th Congressional District Special Election Results,2022-08-23,nyt://interactive/4ecbce62-f847-5ddd-ae2a-211b8baab237,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York 12th Congressional District Primary Election Results,2022-08-23,nyt://interactive/0b152ea8-d9a3-5355-92d9-e8193c179571,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York 10th Congressional District Primary Election Results,2022-08-23,nyt://interactive/268bc776-fb5b-5bc6-b595-d509c9778ace,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
Florida Ninth Congressional District Primary Election Results,2022-08-23,nyt://interactive/c50e12cd-392a-52ad-93cc-346d48332668,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York 24th Congressional District Primary Election Results,2022-08-23,nyt://interactive/d064b85d-b523-5e2e-9dc2-17363058b2d2,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York 19th Congressional District Primary Election Results,2022-08-23,nyt://interactive/e5eea4dc-1b8f-5340-af85-03148e868da3,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
Florida Attorney General Primary Election Results,2022-08-23,nyt://interactive/ef0f9649-e733-5764-9a60-4ffa11642cf7,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, Attorneys General']",,0,Graphics
Florida Fourth Congressional District Primary Election Results,2022-08-23,nyt://interactive/33931644-c9a5-5e3c-867a-44f23b464254,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York Second Congressional District Primary Election Results,2022-08-23,nyt://interactive/79bef89d-f4b1-57be-810d-1e2299cab445,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
New York 11th Congressional District Primary Election Results,2022-08-23,nyt://interactive/b901cbcf-70b0-56de-ae67-047a85094fc8,multimedia,,U.S.,"['Midterm Elections (2022)', 'Elections', 'Primaries and Caucuses', 'Elections, House of Representatives']",,0,Graphics
Know Who Else Is a D.J. in Brooklyn? Chelsea Manning.,2022-08-23,nyt://article/9887cb5d-5d41-5367-874d-2dedf4dc36b7,article,News,Style,"['Disc Jockeys', 'Dancing', 'Bars and Nightclubs', 'Music', 'Classified Information and State Secrets']",2,1311,Styles
Daria Dugina built ties with the French far right.,2022-08-23,nyt://article/da7dd260-bdd7-592e-b75a-4dcfaa72e389,article,News,World,[],,583,Foreign
How the Webb Telescope Expanded My Universe,2022-08-23,nyt://article/1b209742-54a7-529b-adc7-c9d5c72702e9,article,News,Science,"['James Webb Space Telescope', 'Jupiter (Planet)', 'Stars and Galaxies', 'Space and Astronomy']",,854,Science
"Joanne Koch, Who Led Lincoln Center’s Film Society, Dies at 92",2022-08-23,nyt://article/d451c6ff-654f-50be-a253-978ec323d051,article,Obituary (Obit),Movies,"['Deaths (Obituaries)', 'Movies', 'New York Film Festival']",12,1150,Obits
Your Tuesday Evening Briefing,2022-08-23,nyt://article/c53b4d51-93e7-5ea4-bb40-c984bd178144,article,briefing,Briefing,[],,1282,NYTNow
Kevin Durant and the Nets Will ‘Move Forward’ Together. For Now.,2022-08-23,nyt://article/2c8e7a23-f8d3-5189-b84d-df73458fc433,article,News,Sports,"['Basketball', 'Trades (Sports)']",10,764,Sports
When will we know who won in Florida and New York?,2022-08-23,nyt://article/ff257164-b016-54b2-8f64-0c1282b74298,article,News,U.S.,"['Absentee Voting', 'States (US)', 'Primaries and Caucuses', 'Politics and Government', 'Elections, Governors']",,467,Politics
Capitol Drops ‘Virtual Rapper’ FN Meka After Backlash Over Stereotypes,2022-08-23,nyt://article/fd2b6f9f-c22e-5bce-a36c-9c512f818e58,article,News,Arts,"['Black People', 'Blacks', 'Rap and Hip-Hop', 'Artificial Intelligence', 'Discrimination', 'Augmented Reality (Computers)', 'Virtual Reality (Computers)']",6,735,Culture
Hold the Victory Party for Senate Democrats,2022-08-23,nyt://article/773dd8ee-f5ef-5a33-b0a6-35a675c2647c,article,News,U.S.,"['United States Politics and Government', 'internal-sub-only-nl', 'Midterm Elections (2022)', 'Elections, Senate']",,1686,Politics
Will Anyone Punish Iran for Its Murderous Campaign?,2022-08-23,nyt://article/8781c1d3-06b8-5bfc-87c9-a9d9861ab0b7,article,Op-Ed,Opinion,"['Assassinations and Attempted Assassinations', 'United States International Relations', 'Freedom of Speech and Expression', 'Diplomatic Service, Embassies and Consulates', 'International Relations', 'Muslims and Islam']",19,922,OpEd
What’s Your Favorite Starting Word in Wordle?,2022-08-23,nyt://article/434e409f-42db-5ec7-8cd5-982d12b4c902,article,News,Crosswords & Games,"['Games', 'Wordle (Puzzle)']",,38,Games
"Trump, Without the Presidency’s Protections, Struggles for a Strategy",2022-08-23,nyt://article/58456f5a-0a90-5833-8b2b-c6af3dbcaf17,article,News,U.S.,"['Classified Information and State Secrets', 'Search and Seizure', 'Archives and Records', 'United States Politics and Government']",1,1592,Washington
Suspended Superstar Says He Will Work to Repair His Image,2022-08-23,nyt://article/85e03b90-6130-5a0f-8883-94dc1313d9e2,article,News,Sports,"['Baseball', 'Doping (Sports)', 'Tests (Drug Use)', 'Steroids']",9,857,Sports
Here’s where Trump’s endorsement record stands as the primaries wind down.,2022-08-23,nyt://article/a531dc4c-4813-5979-a57d-a87667302c8e,article,News,U.S.,"['Endorsements', 'Midterm Elections (2022)']",,1187,Politics
"Foes Agree on Nuclear Disaster Risk in Ukraine, but Little Else",2022-08-23,nyt://article/02313fc0-5458-58c7-9ce2-3866b3acbd2a,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Nuclear Energy', 'Assassinations and Attempted Assassinations']",9,1298,Foreign
F.T.C. agrees to remove Mark Zuckerberg as defendant in antitrust suit.,2022-08-23,nyt://article/803cfc18-1046-51f5-a9bc-b52c5d103bec,article,News,Technology,"['Antitrust Laws and Competition Issues', 'Suits and Litigation (Civil)', 'Mergers, Acquisitions and Divestitures', 'Computers and the Internet', 'Virtual Reality (Computers)', 'Start-ups', 'Social Media']",6,325,Business
Jan. 6 Panel Questions Trump Cabinet Members on 25th Amendment Talks,2022-08-23,nyt://article/8ac5beba-637a-502c-94ef-f26c8d8d3ceb,article,News,U.S.,"['United States Politics and Government', 'Twenty-Fifth Amendment (US Constitution)', 'Storming of the US Capitol (Jan, 2021)']",12,668,Washington
Trump Flouted Rules About Presidential Records. That’s Not How It Usually Works.,2022-08-23,nyt://article/280a5f39-7c37-5daf-a23b-0d0f074ce63e,article,News,U.S.,"['Archives and Records', 'United States Politics and Government', 'Classified Information and State Secrets', 'Search and Seizure', 'Presidents and Presidency (US)', 'Watergate Affair']",12,1361,Washington
Biden Administration Plans for New Booster Campaign Soon After Labor Day,2022-08-23,nyt://article/848eace2-7631-529d-9e47-d4d0af796936,article,News,U.S.,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Coronavirus Omicron Variant']",15,1165,Washington
Florida Democrats Pick Charlie Crist to Face Gov. Ron DeSantis,2022-08-24,nyt://article/a8ea9096-6bf8-51b3-83c7-8e0fdd7a42ce,article,News,U.S.,"['Elections, Governors', 'Primaries and Caucuses', 'Midterm Elections (2022)']",16,1263,National
A former coronavirus data manager who clashed with DeSantis will challenge Gaetz in Florida.,2022-08-24,nyt://article/d90563ca-3bf2-5e47-8dd2-96c25484b900,article,News,U.S.,"['Primaries and Caucuses', 'Whistle-Blowers', 'Government Employees', 'Midterm Elections (2022)', 'United States Politics and Government']",,413,Politics
"Dogs Attack and Kill Mail Carrier in Florida, Officials Say",2022-08-24,nyt://article/c0ad41b7-e128-58f6-b8a4-dc2b55417282,article,News,U.S.,"['Postal Service and Post Offices', 'Dogs', 'Workplace Hazards and Violations', 'Deaths (Fatalities)']",,718,Express
Sean Patrick Maloney Repels Challenge to Win Bitterly Fought Primary,2022-08-24,nyt://article/7c0f8334-7834-509e-a403-999ed4cb34c6,article,News,New York,"['United States Politics and Government', 'Primaries and Caucuses', 'Elections, House of Representatives', 'Midterm Elections (2022)']",,582,Metro
Usual Beginning,2022-08-24,nyt://article/22c247fc-b1d7-574d-a5e8-b6a1e9f0fc0d,article,News,Crosswords & Games,['Crossword Puzzles'],,926,Games
Nadler Routs Maloney in Marquee Showdown of Bruising New York Primaries,2022-08-24,nyt://article/05c48f8e-ba32-52c2-991f-4220f391d50a,article,News,New York,"['United States Politics and Government', 'Redistricting and Reapportionment', 'Primaries and Caucuses', 'Elections, House of Representatives', 'Midterm Elections (2022)']",16,1550,Metro
Quotation of the Day: Your Doppelgänger Is Out There and You Probably Share DNA,2022-08-24,nyt://article/68953600-d0c4-5d41-b970-1a98c33b37a4,article,Quote,Today’s Paper,[],3,32,Summary
"Corrections: Aug. 24, 2022",2022-08-24,nyt://article/7c4c93df-292a-54dc-ac31-21c377161136,article,Correction,World,[],15,184,Corrections
"6 Months Into War, Ukraine and Russia Are Both Reshaped",2022-08-24,nyt://article/c62d2a3b-0ff8-5b36-b1f4-926baa8d427d,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Defense and Military Forces', 'International Relations', 'United States International Relations']",1,2088,Foreign
Republican Wins Special House Election in Rural New York,2022-08-24,nyt://article/0aab8d6b-a02c-5fd4-9751-8c42c405392e,article,News,New York,"['Elections, House of Representatives', 'United States Politics and Government', 'Midterm Elections (2022)']",,356,Metro
Thousands of Civilian Deaths and 6.6 Million Refugees: Calculating the Costs of War,2022-08-24,nyt://article/47442686-69f2-53cb-889b-3371dc5f38cc,article,News,World,"['Russian Invasion of Ukraine (2022)', 'Civilian Casualties', 'Refugees and Displaced Persons', 'International Relations']",7,1429,Foreign
Democrat Pat Ryan Wins in House Race That Turned on Abortion,2022-08-24,nyt://article/4ee475d9-9457-58e4-ad96-421f2f75da19,article,News,New York,"['United States Politics and Government', 'Elections, House of Representatives', 'Primaries and Caucuses', 'Midterm Elections (2022)']",,513,Metro
Off-Duty Police Officer Hospitalized After Skull Is Fractured in Robbery,2022-08-24,nyt://article/7aa75ac5-07a9-5a24-9cab-d39c92c8eb46,article,News,New York,"['Robberies and Thefts', 'Attacks on Police', 'Assaults']",,760,Metro
Your Wednesday Briefing,2022-08-24,nyt://article/a06f8a73-7fcf-50d2-8551-683a62e88335,article,News,Briefing,"['Elections', 'War and Armed Conflicts', 'Politics and Government', 'Prices (Fares, Fees and Rates)', 'Monkeypox', 'Banking and Financial Institutions', 'Great Britain Withdrawal from EU (Brexit)', 'Russian Invasion of Ukraine (2022)']",,1297,NYTNow
Charlie Crist Will Face Gov. Ron DeSantis in Florida,2022-08-24,nyt://video/2c3c98eb-49f1-552c-a086-8bf599027b81,multimedia,Video,U.S.,"['Primaries and Caucuses', 'Elections, Governors', 'Politics and Government', 'United States Politics and Government']",,0,
Paladino Loses to G.O.P. Chairman in Western New York Primary,2022-08-24,nyt://article/c1f7867e-6df8-5bee-8749-c77c1ec0fd13,article,News,New York,"['United States Politics and Government', 'Primaries and Caucuses']",,547,Metro
"Daniel Goldman, Ex-Trump Prosecutor, Tops Crowded Field in N.Y. Primary",2022-08-24,nyt://article/262c0983-e104-5123-a5d4-fb6393fd741d,article,News,New York,"['Primaries and Caucuses', 'Elections, House of Representatives', 'Midterm Elections (2022)']",,619,Metro
"Who Won and Who Lost in Florida, New York and Oklahoma",2022-08-24,nyt://article/0c06c9f3-2647-5ac3-a0c2-9e5218abcf6c,article,News,U.S.,"['United States Politics and Government', 'Primaries and Caucuses', 'Midterm Elections (2022)']",,665,Politics
U.S. Launches Two Airstrikes in 24 Hours Against Iranian-Backed Forces in Syria,2022-08-24,nyt://article/3535e9a1-ef96-5419-a231-3caf62ad8185,article,News,U.S.,['United States Defense and Military Forces'],9,745,Washington
Val Demings Wins the Democratic Senate Nomination in Florida,2022-08-24,nyt://video/d810450b-6f00-5359-8973-77db69b7bf2e,multimedia,Video,U.S.,"['Politics and Government', 'United States Politics and Government']",,0,
"For civilians near the front lines, Independence Day is just another day of war.",2022-08-24,nyt://article/b9097bb9-9204-57f2-b8b2-5a4d8a11a92f,article,News,World,[],,409,Foreign
Nadler Swamps Maloney in Primary Face-off of Washington Veterans,2022-08-24,nyt://article/bf2f9eb5-1186-5459-b69a-6bb9e974121c,article,briefing,New York,"['internal-storyline-no', 'Primaries and Caucuses', 'Homeless Persons', 'Immigration and Emigration']",,1509,Metro
"On the eve of Ukraine’s Independence Day, Zelensky vows to take back Crimea.",2022-08-24,nyt://article/74199ffb-04bf-5937-9cf6-050a3de086dd,article,News,World,[],,375,Foreign
Spelling Bee Forum,2022-08-24,nyt://article/953d6219-a207-5c85-aa45-c86f1b9c3154,article,News,Crosswords & Games,[],,165,Games
What Will Happen to Black Workers’ Gains if There’s a Recession?,2022-08-24,nyt://article/55eb5cef-a5b0-5665-a8f0-41a306584c44,article,News,Business Day,"['Black People', 'Blacks', 'United States Economy', 'Layoffs and Job Reductions', 'Recession and Depression', 'Inflation (Economics)', 'Interest Rates', 'Unemployment', 'Labor and Jobs', 'Hiring and Promotion', 'Wages and Salaries', 'Federal Aid (US)', 'United States Politics and Government']",1,1699,Business
Sky Silence Hostile Liberty Crowd With Game 3 Win,2022-08-24,nyt://article/e6c59a81-e390-5991-b874-d5287be19c2d,article,News,Sports,"['Basketball', 'Playoff Games']",,867,Sports
A New Generation of Voters Will Test Angola’s Longtime Governing Party,2022-08-24,nyt://article/9ef7379a-0dde-5986-ab76-257cb49af911,article,News,World,"['Elections', 'Corruption (Institutional)', 'Politics and Government']",5,1277,Foreign
"Newly Published, From Emergency Rooms to Cross-Country Road Trips",2022-08-24,nyt://article/44d59958-2d73-50e8-a5b3-3065c7074a8d,article,News,Books,['Books and Literature'],4,406,BookReview
BeReal Captures Our Nostalgia for a Time When Social Media Was Boring,2022-08-24,nyt://article/a540307a-fb96-5334-8ca4-1dd0e2a4aea7,article,News,Magazine,"['Social Media', 'Computers and the Internet', 'Photography']",11,1202,Magazine
"When It Comes to Eating Away at Democracy, Trump Is a Winner",2022-08-24,nyt://article/8d71bf17-5435-53a7-b65d-6b05058b124f,article,Op-Ed,Opinion,"['Democracy (Theory and Philosophy)', 'Presidential Election of 2020', 'United States Economy', 'Right-Wing Extremism and Alt-Right', 'Liberalism (US Politics)']",,2975,OpEd
"In an Abandoned Country Church, ‘Strange Goings-On’",2022-08-24,nyt://article/edde9c76-6d48-5222-84ad-c8ed12344bfe,article,News,Books,['Books and Literature'],,792,BookReview
"De Blasio, Red Sox Lover, Heads to Harvard",2022-08-24,nyt://article/1b3512f8-7c9e-5e02-814b-7708267690ce,article,News,New York,"['Colleges and Universities', 'Mayors', 'Politics and Government']",,787,Metro
Behold the Fruit Sandwich,2022-08-24,nyt://article/39d10076-96d9-5f95-8935-2857e0ca56d3,article,News,Magazine,"['Fruit', 'Cooking and Cookbooks', 'Recipes']",20,765,Magazine
Modi’s India Is Where Global Democracy Dies,2022-08-24,nyt://article/b742966d-767b-5147-a5fd-cd9cc6738c9f,article,Op-Ed,Opinion,"['Hinduism', 'Politics and Government', 'Democracy (Theory and Philosophy)']",19,1172,OpEd
One Writer’s Love Letters to the Forces That Shaped Him,2022-08-24,nyt://article/be9998ca-fe5a-53ab-864f-f486af969afe,article,Review,Books,"['Books and Literature', 'Content Type: Personal Profile', 'Black People', 'Blacks', 'Homosexuality and Bisexuality', 'Writing and Writers']",11,1246,BookReview
